,0.08333333333333333,0.16666666666666666,1,2
165,856.5889493601951,904.4254125374691,1284.750510918536,1570.3731179203705
166,855.6830753518966,903.6229805648984,1284.2437864821243,1569.979661711015
167,854.7775379847276,902.820944313667,1283.7372926909072,1569.5863620413218
168,853.872338006679,902.0193040868708,1283.2310294422707,1569.1932188227902
169,852.967476165699,901.2180601868595,1282.7249966339052,1568.800231967113
170,852.0629532096889,900.4172129152762,1282.2191941632386,1568.4074013859517
171,851.1587698864805,899.6167625730416,1281.7136219279093,1568.0147269905792
172,850.2549269438466,898.8167094603518,1281.2082798250938,1567.6222086940716
173,849.3514251294907,898.0170538766811,1280.7031677527625,1567.2298464073297
174,848.4482651910334,897.2177961207865,1280.1982856082243,1566.8376400427037
175,847.5454478760248,896.4189364906865,1279.6936332891887,1566.4455895122755
176,846.642973931913,895.6204752836813,1279.1892106931919,1566.0536947277405
177,845.7408441060688,894.8224127963636,1278.6850177177796,1565.661955601786
178,844.8390591457548,894.0247493245529,1278.1810542608016,1565.2703720465015
179,843.9376197981317,893.2274851633981,1277.6773202195368,1564.8789439741172
180,843.0365268102535,892.4306206072731,1277.1738154919506,1564.487671296842
181,842.1357809290532,891.634155949856,1276.670539975533,1564.0965539278268
182,841.2353829013491,890.8380914840827,1276.1674935681685,1563.7055917785387
183,840.3353334738267,890.0424275021567,1275.6646761672644,1563.3147847619907
184,839.4356333930464,889.2471642955343,1275.1620876709062,1562.924132790545
185,838.5362834054281,888.452302154984,1274.6597279764092,1562.5336357775468
186,837.6372842572468,887.6578413705104,1274.1575969818662,1562.1432936354695
187,836.7386366946278,886.863782231381,1273.6556945848852,1561.7531062766802
188,835.8403414635495,886.0701250261554,1273.1540206832678,1561.363073614284
189,834.9423993098201,885.276870042635,1272.6525751747135,1560.9731955615132
190,834.0448109790893,884.4840175678901,1272.1513579571151,1560.5834720307623
191,833.1475772168312,883.6915678882792,1271.650368928456,1560.1939029356427
192,832.2506987683439,882.8995212893856,1271.1496079863255,1559.804488189128
193,831.3541763787482,882.1078780560892,1270.6490750287926,1559.4152277043927
194,830.4580107929696,881.3166384725171,1270.1487699535262,1559.0261213944818
195,829.5622027557454,880.525802822058,1269.64869265867,1558.637169173171
196,828.6667530116101,879.7353713873777,1269.148843041779,1558.248370953062
197,827.7716623048943,878.9453444503697,1268.6492210010704,1557.8597266480201
198,826.8769313797213,878.1557222922231,1268.1498264343606,1557.4712361720285
199,825.982560979993,877.3665051933751,1267.650659239839,1557.082899437672
200,825.0885518493924,876.5776934334913,1267.1517193150987,1556.6947163595737
201,824.1949047313781,875.7892872915506,1266.6530065583256,1556.3066868506294
202,823.301620369168,875.0012870457656,1266.1545208675977,1555.9188108247113
203,822.4086995057523,874.2136929735723,1265.6562621408632,1555.5310881958817
204,821.5161428838703,873.4265053517092,1265.1582302760255,1555.143518878067
205,820.6239512460133,872.6397244561447,1264.6604251714489,1554.7561027848242
206,819.7321253344128,871.8533505621292,1264.1628467250844,1554.3688398301538
207,818.8406658910528,871.0673839441461,1263.6654948348582,1553.9817299287502
208,817.9495736576375,870.2818248759233,1263.1683693990608,1553.594772994128
209,817.058849375605,869.4966736304686,1262.6714703158539,1553.2079689410298
210,816.1684937861146,868.7119304800201,1262.1747974831817,1552.821317682758
211,815.2785076300459,867.9275956961021,1261.6783507994394,1552.4348191343752
