alpha,beta,delta,mpmath,scipy,gnp
2.432230321516841,0.8970440333656884,5.797870967329612,8.1084001667343017E-02,8.1084001667342961E-02,8.1084001667343045E-02
2.568748985524305,1.4445452322062755,7.90632819988589,4.2063212390855732E-03,4.2063212390855620E-03,4.2063212390855724E-03
0.7319934049024207,0.6624820568233047,9.56237858777512,2.7061418734205520E-03,2.7061418734205828E-03,2.7061418734205542E-03
2.5781054096554663,2.2193779494211348,9.255229180304509,7.4344838713714218E-07,7.4344838713719713E-07,7.4344838713714239E-07
7.631309012587278,7.027165028308651,8.08778919059249,2.4204001439343369E-18,2.4204001437729671E-18,2.4204001439343504E-18
6.978965917473745,6.519663430263392,4.321235833181382,2.8563879641448760E-10,2.8563879279022956E-10,2.8563879641448926E-10
1.2868192558504628,0.7587597474684888,7.663363446628779,2.7234300422983044E-02,2.7234300422982756E-02,2.7234300422983044E-02
3.7624473904307996,1.8898610903486186,2.3383997399561096,6.4050086650558904E-02,6.4050086650558932E-02,6.4050086650558918E-02
4.209271854035167,0.1622250649390214,9.040496376700414,4.0632112255093800E-01,4.0632112255093261E-01,4.0632112255093816E-01
6.649875965194971,0.6865094463258528,2.7974150681652024,3.2890213577819949E-01,3.2890213577817462E-01,3.2890213577819954E-01
4.559344037541184,2.388528856574268,9.80384907338489,1.4197720808127305E-04,1.4197720808127308E-04,1.4197720808127321E-04
5.865224616422632,5.016504842723871,3.0169023812989173,2.0903674336261177E-05,2.0903674336262732E-05,2.0903674336261177E-05
8.396862067629062,3.6339040485893617,2.6409063592078232,1.8842122654900963E-02,1.8842122654900914E-02,1.8842122654900973E-02
7.264763455762673,0.03430351243750991,3.3633407876395047,4.9073581161809399E-01,4.9073581161809315E-01,4.9073581161809404E-01
3.6501361343592387,0.7770355050153362,4.8514704371992945,1.8544727693533414E-01,1.8544727693533450E-01,1.8544727693533417E-01
4.484018253813908,3.4053898034545353,2.0020864146416484,6.7784460731400353E-03,6.7784460731400856E-03,6.7784460731400388E-03
3.6770589269430975,0.5850243132809088,2.637305547993482,3.1173038608474224E-01,3.1173038608474207E-01,3.1173038608474218E-01
1.0974356666005667,0.21968157969874968,8.84237726018397,2.6793579063308542E-01,2.6793579063308942E-01,2.6793579063308548E-01
2.0324951167195575,0.5812224499452687,9.313205025199192,1.0579478438317313E-01,1.0579478438317295E-01,1.0579478438317318E-01
2.8381365087924166,1.728609072937775,1.5538832881361273,9.4287710424089413E-02,9.4287710424089455E-02,9.4287710424089427E-02
3.1414075426334622,2.6253771445630565,4.413568129137553,2.3154359071629165E-04,2.3154359071628263E-04,2.3154359071629173E-04
3.1305472834134953,0.6870206646692963,4.198522100777287,2.1384122457342722E-01,2.1384122457342705E-01,2.1384122457342722E-01
5.7670394925578945,3.4560076323047,8.282908330622229,6.7053777875955516E-06,6.7053777875849544E-06,6.7053777875955609E-06
9.716902587199984,5.148799454904668,6.604173451084837,5.2428364439459666E-06,5.2428364440232219E-06,5.2428364439459784E-06
7.746663882823827,3.447067717990543,4.080475952230099,5.2407308821121965E-03,5.2407308821122121E-03,5.2407308821122017E-03
7.911360368333235,4.590643456330257,7.886979060130133,7.8456350576256654E-07,7.8456350575583549E-07,7.8456350576256771E-07
7.592709078545745,6.176595083809709,6.051549373236398,3.1605476955645780E-10,3.1605475379978709E-10,3.1605476955645879E-10
5.969917606464512,1.3017589248094366,2.0936900263537748,2.2121060833906261E-01,2.2121060833906284E-01,2.2121060833906259E-01
9.17693080248341,4.563134159264069,7.926302297717351,5.9119063465490620E-06,5.9119063463890423E-06,5.9119063465490697E-06
6.8963325914552644,0.680838504282677,4.6564286010712355,2.8842600681614805E-01,2.8842600681614639E-01,2.8842600681614805E-01
5.0036142717256356,2.567910284088412,8.869516307209652,2.0259974426659202E-04,2.0259974426659148E-04,2.0259974426659213E-04
0.7709303766245375,0.6093632917627932,6.6523203799812425,2.5896453364945008E-02,2.5896453364945018E-02,2.5896453364945022E-02
4.88454342593253,4.872633799635715,1.511545956571388,1.4227322005485238E-04,1.4227322005485354E-04,1.4227322005485227E-04
2.1283886703038095,1.0125631761149867,7.566781297844168,2.5340182127125386E-02,2.5340182127125434E-02,2.5340182127125389E-02
1.3270497058381179,0.3941472904437372,5.81209940798085,2.0566835146590268E-01,2.0566835146590354E-01,2.0566835146590273E-01
5.060698618801476,2.9318882892644544,5.415840423458507,7.6521892235114123E-04,7.6521892235068890E-04,7.6521892235114188E-04
7.85087441744033,2.9205924137677477,4.19743357383604,1.5131129413161078E-02,1.5131129413161099E-02,1.5131129413161085E-02
2.9501349274109145,0.34743262399008323,6.628936158598924,3.0206864104801301E-01,3.0206864104801284E-01,3.0206864104801306E-01
7.687740721915674,4.031832353445805,0.6329915532739184,1.2029334893405616E-01,1.2029334893405612E-01,1.2029334893405617E-01
5.256342668670224,4.197386311298749,5.038385241414594,2.4610552154603233E-06,2.4610552154611695E-06,2.4610552154603255E-06
1.4905653289047884,1.3271174366518608,9.355073637480467,5.7027526367197192E-05,5.7027526367196257E-05,5.7027526367197253E-05
9.64968094302296,9.429233647277037,2.0487508854618706,1.5415975417510536E-08,1.5415975046238264E-08,1.5415975417510506E-08
4.016422075262786,1.4779998403563441,1.3702202375667816,1.9481219898562380E-01,1.9481219898562374E-01,1.9481219898562377E-01
2.952413033201392,0.7444859242272472,4.1052623931553995,1.9044425452864638E-01,1.9044425452864633E-01,1.9044425452864638E-01
8.469999006500233,0.9452445371596533,5.195152468399627,2.2984262126280744E-01,2.2984262126280849E-01,2.2984262126280749E-01
1.2446908791215467,0.5431326317461126,3.7653206931631797,1.7222074495709599E-01,1.7222074495709591E-01,1.7222074495709605E-01
7.335931251690926,5.9157911055398,4.839461901554856,4.0305926842292838E-08,4.0305926010220346E-08,4.0305926842292871E-08
1.8783286431804267,0.4417368741601639,6.746713806275768,2.0183250333236860E-01,2.0183250333236866E-01,2.0183250333236857E-01
3.9249785109482236,3.3317861665455126,7.927806407676687,3.4845300574037466E-08,3.4845300255209579E-08,3.4845300574037492E-08
2.3190755946335386,1.649589879519544,0.5160097096988927,2.1915546690324345E-01,2.1915546690324433E-01,2.1915546690324347E-01
8.4122958041246,1.6954219608923626,3.817183969612989,1.2640363339738472E-01,1.2640363339738461E-01,1.2640363339738472E-01
3.900806511943424,2.4633126432811787,6.192347237007886,5.2559338353403784E-04,5.2559338353403058E-04,5.2559338353403871E-04
9.746930659541604,7.983250832780455,0.20925451310222243,1.0631416364550673E-01,1.0631416364550669E-01,1.0631416364550680E-01
6.252652318002626,5.8275008813260225,9.491965938446059,2.0234354444452465E-18,2.0234354443412913E-18,2.0234354444452488E-18
6.936258984745682,1.1298495439093015,6.408245684524876,1.3860632288443531E-01,1.3860632288443542E-01,1.3860632288443533E-01
5.215299068811962,4.2836962629432795,4.850088243244062,1.7709835698851626E-06,1.7709835698855050E-06,1.7709835698851681E-06
3.089751093936004,2.3954759578155445,4.483198187561716,7.7764701765033911E-04,7.7764701765030604E-04,7.7764701765033932E-04
3.955624654882182,0.966098812643779,1.472662093630144,2.8021121567178953E-01,2.8021121567178958E-01,2.8021121567178958E-01
9.409347783200252,2.7756846533386113,0.6626434053529232,2.3238472731698637E-01,2.3238472731698637E-01,2.3238472731698637E-01
2.0121118869265726,1.9239207496531339,6.809698977150613,6.6555272616874297E-06,6.6555272616874305E-06,6.6555272616874424E-06
9.882190190312,3.580238703828141,9.239868996276291,2.1790386840844398E-04,2.1790386840844639E-04,2.1790386840844395E-04
7.583082789451984,2.194530153616378,7.923705781929712,1.1819621675806528E-02,1.1819621675806522E-02,1.1819621675806536E-02
3.597933286233453,2.5889688015865975,0.21464120378201806,2.7077428277084592E-01,2.7077428277024818E-01,2.7077428277084598E-01
6.4151717436970825,0.8573248248481552,0.3897809225926831,4.1959252267761787E-01,4.1959252267761371E-01,4.1959252267761782E-01
3.809877294776946,1.8409440546075657,5.126633715058737,1.4222920039672944E-02,1.4222920039672930E-02,1.4222920039672947E-02
3.8149911771059366,1.3673571585693205,5.732683929736318,4.5033280703424480E-02,4.5033280703424453E-02,4.5033280703424480E-02
5.038079121650276,2.740203023589295,6.063503404048016,8.9894225278362445E-04,8.9894225278362337E-04,8.9894225278362510E-04
0.1673265440716073,0.10090520880171429,8.76026065195723,2.3639402704863269E-01,2.3639402704863824E-01,2.3639402704863266E-01
4.935766242277968,3.1580376871099705,8.978668094698138,3.1485460744253525E-06,3.1485460744182789E-06,3.1485460744253601E-06
9.715986974627535,4.202497236943845,9.892945379485067,7.0229440764943720E-06,7.0229440764944296E-06,7.0229440764943728E-06
2.854723741332906,2.5297378339605414,3.336429451208039,8.1273414531109840E-04,8.1273414531110523E-04,8.1273414531109905E-04
7.482204768970214,6.247676449081778,4.685491889667386,1.1138629842602310E-08,1.1138629687495093E-08,1.1138629842602338E-08
4.427944621815943,4.129018817506408,9.936293766452385,3.9444720125094378E-14,3.9444720124948742E-14,3.9444720125094277E-14
2.092889498073593,0.9334576615141673,7.003657915341003,4.0978163653853400E-02,4.0978163653853407E-02,4.0978163653853414E-02
9.050035207924214,6.6031386595483035,0.5744434067352461,3.8346261602199720E-02,3.8346261602199769E-02,3.8346261602199741E-02
0.16837116407366193,0.07254008864493448,9.095524972224473,3.0442212214351522E-01,3.0442212214351527E-01,3.0442212214351527E-01
3.035158915102447,0.8474928217800384,6.166765699622462,1.1271421740333464E-01,1.1271421740333473E-01,1.1271421740333466E-01
9.990258920651144,6.509479623698248,1.9372031464500759,1.1968692105422938E-03,1.1968692105424250E-03,1.1968692105422945E-03
2.621541747220276,2.4776064778440845,3.4773557743397143,2.8168373808216810E-04,2.8168373808216870E-04,2.8168373808216854E-04
8.490460314140535,6.823776715203832,5.776635155156914,1.6395794648486870E-10,1.6395794648358060E-10,1.6395794648486881E-10
6.056870918242177,1.7300323432771318,6.527699164507417,3.5202126112706220E-02,3.5202126112706192E-02,3.5202126112706233E-02
8.060376471700483,1.8430014115644056,4.107343680966212,9.3506994820781744E-02,9.3506994820781175E-02,9.3506994820781786E-02
6.303214522659238,4.860422398074018,7.443616523552362,2.9122107641239986E-09,2.9122107236146648E-09,2.9122107641240023E-09
3.627032300892778,2.556035755955146,5.328311974596405,4.3701100021481017E-04,4.3701100021488064E-04,4.3701100021481049E-04
7.607911766956367,6.564673387288326,9.747580586111514,6.2448249726441614E-18,6.2448249737555316E-18,6.2448249726442107E-18
0.264942840584833,0.038964848878686474,8.534975280887569,4.1619051112840072E-01,4.1619051112839034E-01,4.1619051112840066E-01
4.468184836049345,3.846909997160045,1.5010504232970294,5.9220622847336321E-03,5.9220622847334300E-03,5.9220622847336373E-03
3.7186085132440736,1.6092657704335336,1.0309666053521647,1.9949412123045765E-01,1.9949412123045759E-01,1.9949412123045765E-01
4.770792348972931,1.3062371602566334,8.535310577367348,3.9312886396183938E-02,3.9312886396183917E-02,3.9312886396183945E-02
1.2762941028920465,0.4384812704142279,6.077345951510037,1.6931947467226643E-01,1.6931947467226716E-01,1.6931947467226646E-01
2.22514640877613,2.2084954072395604,9.762238042247633,4.3819058033264915E-10,4.3819058147040072E-10,4.3819058033264532E-10
5.620559695838084,5.368309318248163,4.358404211148244,2.6723978481323272E-09,2.6723979012993628E-09,2.6723978481323297E-09
3.8777523796479745,0.3279746479720324,1.7930658034293327,4.1313394680467203E-01,4.1313394680467197E-01,4.1313394680467197E-01
7.916582890282847,2.498141782372373,0.3699797649180984,2.9912839177876754E-01,2.9912839177876716E-01,2.9912839177876754E-01
6.051405379116217,4.351806857123457,7.68587035863091,5.4122885210839630E-08,5.4122888484855389E-08,5.4122885210839789E-08
8.612680721201462,0.3122482725378632,0.8352709418763314,4.6188658025238105E-01,4.6188658025238083E-01,4.6188658025238111E-01
7.323635137172313,0.2698891895530316,6.43906713651454,4.0034829694138763E-01,4.0034829694138602E-01,4.0034829694138768E-01
6.018274295240874,0.2756400491036623,5.635479314017112,3.9518422080459725E-01,3.9518422080459686E-01,3.9518422080459736E-01
2.8762272603997374,2.495725241422797,7.395709247187249,2.1618169901909862E-06,2.1618169901906123E-06,2.1618169901909862E-06
7.827626403214892,2.6149358169902626,9.438918240893779,1.8148076337703941E-03,1.8148076337704151E-03,1.8148076337703948E-03
2.512750654953001,0.8018246467640671,2.3652912516926277,2.1979327913642599E-01,2.1979327913642588E-01,2.1979327913642605E-01
0.7522035970328629,0.5963147673229966,4.82609266655023,5.1790594528278049E-02,5.1790594528278042E-02,5.1790594528278049E-02
9.628649497974434,3.070857085670742,7.515645531087726,3.0309089253563637E-03,3.0309089253563524E-03,3.0309089253563659E-03
5.4001580498441815,3.985068200487526,2.023661450100959,4.2166871032844411E-03,4.2166871032844966E-03,4.2166871032844446E-03
7.738965586068358,2.8603375218587166,0.9202070337658929,1.6168048984736327E-01,1.6168048984736377E-01,1.6168048984736330E-01
5.292275154022838,1.5766972370524368,1.3803160637700567,2.1145306342588244E-01,2.1145306342588244E-01,2.1145306342588246E-01
6.1158361457451775,2.3695933210386446,9.316886688982581,1.4557485986155289E-03,1.4557485986155386E-03,1.4557485986155300E-03
0.3390191159400107,0.05719292087462996,7.8942730876317055,3.9510874390039513E-01,3.9510874390039785E-01,3.9510874390039513E-01
1.86801811417015,0.1417099538208899,2.0041884664033387,4.4331467197085106E-01,4.4331467197085056E-01,4.4331467197085100E-01
6.746926485408231,5.872923175800427,0.15899570938690435,1.7172139301553130E-01,1.7172139301552655E-01,1.7172139301553133E-01
5.705688923065187,4.950520530102274,6.3782263348285655,8.4010556911978700E-10,8.4010557874956044E-10,8.4010556911979010E-10
1.585634484363728,0.7308184584347813,3.219136610219675,1.4744888000904879E-01,1.4744888000904888E-01,1.4744888000904885E-01
9.520297484334975,6.549959654625134,2.2796233418640868,3.0219382218228674E-04,3.0219382218232480E-04,3.0219382218228674E-04
1.5436208901107884,1.3304843814617477,1.9956364173743506,4.7066388924696632E-02,4.7066388924696612E-02,4.7066388924696646E-02
5.103081467061879,1.9950085133215218,4.722306413267737,2.5685542106965907E-02,2.5685542106965890E-02,2.5685542106965914E-02
1.4401143499050748,1.0244782061897322,3.4225803147583984,4.7519464230006477E-02,4.7519464230006511E-02,4.7519464230006497E-02
7.173745523889736,5.411025953851025,9.402178897165513,5.4937630129474222E-12,5.4937630130560818E-12,5.4937630129474319E-12
2.7632025096501183,0.21806768896936893,5.6589181852016255,3.7831878637986305E-01,3.7831878637986266E-01,3.7831878637986305E-01
